timestamp,heart_rate,spo2,steps
2025-09-18T13:48:24.044062,602.4,-7.2,1547
2025-09-18T13:48:26.044062,604.2,-7.5,1547
2025-09-18T13:48:28.044062,604.2,-7.7,1547
2025-09-18T13:48:30.044062,603.8,-7.7,1547
2025-09-18T13:48:32.044062,604.8,-7.8,1547
2025-09-18T13:48:34.044062,604.7,-8.2,1549
2025-09-18T13:48:36.044062,606.2,-8.0,1550
2025-09-18T13:48:38.044062,608.1,-7.8,1550
2025-09-18T13:48:40.044062,609.0,-7.5,1551
2025-09-18T13:48:42.044062,609.4,-7.2,1551
2025-09-18T13:48:44.044062,611.9,-7.0,1551
2025-09-18T13:48:46.044062,610.4,-7.1,1552
2025-09-18T13:48:48.044062,612.2,-6.9,1553
2025-09-18T13:48:50.044062,612.9,-7.0,1553
2025-09-18T13:48:52.044062,610.5,-6.8,1553
2025-09-18T13:48:54.044062,610.9,-6.9,1554
2025-09-18T13:48:56.044062,610.3,-6.8,1555
2025-09-18T13:48:58.044062,610.2,-6.6,1556
2025-09-18T13:49:00.044062,609.3,-6.5,1556
2025-09-18T13:49:02.044062,608.8,-6.6,1557
2025-09-18T13:49:04.044062,604.6,-6.6,1558
2025-09-18T13:49:06.044062,603.3,-6.6,1558
2025-09-18T13:49:08.044062,602.6,-6.7,1559
2025-09-18T13:49:10.044062,602.6,-6.8,1559
2025-09-18T13:49:12.044062,601.9,-6.8,1559
2025-09-18T13:49:14.044062,602.2,-6.8,1560
2025-09-18T13:49:16.044062,601.8,-6.8,1561
2025-09-18T13:49:18.044062,603.2,-6.7,1561
2025-09-18T13:49:20.044062,602.0,-6.8,1561
2025-09-18T13:49:22.044062,599.9,-6.7,1561
2025-09-18T13:49:24.044062,599.5,-6.7,1561
2025-09-18T13:49:26.044062,598.4,-6.7,1562
2025-09-18T13:49:28.044062,600.0,-6.7,1565
2025-09-18T13:49:30.044062,601.7,-6.6,1566
2025-09-18T13:49:32.044062,600.1,-6.7,1566
2025-09-18T13:49:34.044062,599.5,-6.7,1567
2025-09-18T13:49:36.044062,600.3,-6.9,1570
2025-09-18T13:49:38.044062,600.3,-6.8,1570
2025-09-18T13:49:40.044062,598.5,-6.9,1570
2025-09-18T13:49:42.044062,597.4,-7.0,1570
2025-09-18T13:49:44.044062,597.3,-7.3,1570
2025-09-18T13:49:46.044062,596.6,-7.4,1570
2025-09-18T13:49:48.044062,594.9,-7.3,1570
2025-09-18T13:49:50.044062,594.8,-7.4,1570
2025-09-18T13:49:52.044062,596.8,-7.6,1571
2025-09-18T13:49:54.044062,596.1,-7.5,1571
2025-09-18T13:49:56.044062,595.8,-7.7,1572
2025-09-18T13:49:58.044062,594.4,-7.7,1574
2025-09-18T13:50:00.044062,595.2,-7.7,1575
2025-09-18T13:50:02.044062,593.2,-7.9,1575
2025-09-18T13:50:04.044062,593.6,-7.8,1576
2025-09-18T13:50:06.044062,592.7,-7.4,1576
2025-09-18T13:50:08.044062,593.7,-7.4,1576
2025-09-18T13:50:10.044062,591.1,-7.3,1577
2025-09-18T13:50:12.044062,593.6,-7.4,1577
2025-09-18T13:50:14.044062,593.9,-7.3,1577
2025-09-18T13:50:16.044062,595.2,-7.2,1577
2025-09-18T13:50:18.044062,595.3,-7.1,1578
2025-09-18T13:50:20.044062,596.3,-7.2,1579
2025-09-18T13:50:22.044062,597.1,-7.2,1580
2025-09-18T13:50:24.044062,598.2,-7.2,1582
2025-09-18T13:50:26.044062,598.1,-7.1,1582
2025-09-18T13:50:28.044062,597.4,-7.1,1582
2025-09-18T13:50:30.044062,597.8,-7.0,1583
2025-09-18T13:50:32.044062,597.8,-6.9,1584
2025-09-18T13:50:34.044062,599.1,-7.0,1584
2025-09-18T13:50:36.044062,599.1,-7.0,1585
2025-09-18T13:50:38.044062,600.4,-7.3,1590
2025-09-18T13:50:40.044062,600.2,-7.5,1590
2025-09-18T13:50:42.044062,600.9,-7.7,1590
2025-09-18T13:50:44.044062,601.8,-7.6,1592
2025-09-18T13:50:46.044062,602.0,-7.8,1594
2025-09-18T13:50:48.044062,600.0,-7.6,1594
2025-09-18T13:50:50.044062,599.0,-7.8,1594
2025-09-18T13:50:52.044062,599.2,-7.9,1594
2025-09-18T13:50:54.044062,598.9,-7.7,1594
2025-09-18T13:50:56.044062,600.6,-7.8,1594
2025-09-18T13:50:58.044062,600.4,-7.5,1595
2025-09-18T13:51:00.044062,600.4,-7.1,1597
2025-09-18T13:51:02.044062,599.5,-7.0,1598
2025-09-18T13:51:04.044062,598.9,-6.8,1598
2025-09-18T13:51:06.044062,596.7,-6.7,1598
2025-09-18T13:51:08.044062,598.2,-6.7,1598
2025-09-18T13:51:10.044062,600.0,-6.7,1598
2025-09-18T13:51:12.044062,598.7,-6.7,1598
2025-09-18T13:51:14.044062,597.9,-6.6,1598
2025-09-18T13:51:16.044062,596.5,-6.4,1599
2025-09-18T13:51:18.044062,596.4,-6.2,1599
2025-09-18T13:51:20.044062,596.5,-6.2,1602
2025-09-18T13:51:22.044062,595.7,-6.1,1602
2025-09-18T13:51:24.044062,596.4,-6.1,1603
2025-09-18T13:51:26.044062,596.0,-6.2,1603
2025-09-18T13:51:28.044062,595.3,-6.3,1604
2025-09-18T13:51:30.044062,595.3,-6.3,1604
2025-09-18T13:51:32.044062,595.8,-6.4,1605
2025-09-18T13:51:34.044062,596.2,-6.3,1605
2025-09-18T13:51:36.044062,597.4,-6.4,1606
2025-09-18T13:51:38.044062,597.8,-6.2,1606
2025-09-18T13:51:40.044062,596.7,-6.4,1606
2025-09-18T13:51:42.044062,595.3,-6.1,1606
2025-09-18T13:51:44.044062,596.7,-6.0,1606
2025-09-18T13:51:46.044062,595.2,-5.9,1606
2025-09-18T13:51:48.044062,593.7,-6.2,1606
2025-09-18T13:51:50.044062,593.2,-6.3,1607
2025-09-18T13:51:52.044062,593.6,-6.0,1607
2025-09-18T13:51:54.044062,595.3,-5.8,1607
2025-09-18T13:51:56.044062,595.8,-6.0,1607
2025-09-18T13:51:58.044062,596.5,-6.1,1608
2025-09-18T13:52:00.044062,596.0,-6.0,1608
2025-09-18T13:52:02.044062,596.9,-6.1,1608
2025-09-18T13:52:04.044062,598.1,-6.0,1609
2025-09-18T13:52:06.044062,597.2,-6.0,1609
2025-09-18T13:52:08.044062,598.1,-6.1,1610
2025-09-18T13:52:10.044062,598.7,-6.1,1611
2025-09-18T13:52:12.044062,598.7,-6.2,1611
2025-09-18T13:52:14.044062,599.6,-6.0,1611
2025-09-18T13:52:16.044062,600.0,-6.0,1612
2025-09-18T13:52:18.044062,601.3,-6.0,1612
2025-09-18T13:52:20.044062,602.1,-6.0,1612
2025-09-18T13:52:22.044062,602.0,-6.3,1613
2025-09-18T13:52:24.044062,605.1,-6.0,1613
2025-09-18T13:52:26.044062,604.0,-5.9,1616
2025-09-18T13:52:28.044062,602.4,-5.9,1618
2025-09-18T13:52:30.044062,602.0,-5.8,1619
2025-09-18T13:52:32.044062,601.9,-5.7,1621
2025-09-18T13:52:34.044062,601.7,-5.8,1621
2025-09-18T13:52:36.044062,602.4,-5.7,1622
2025-09-18T13:52:38.044062,602.0,-5.6,1622
2025-09-18T13:52:40.044062,601.5,-5.7,1622
2025-09-18T13:52:42.044062,601.4,-5.9,1623
2025-09-18T13:52:44.044062,603.1,-5.8,1623
2025-09-18T13:52:46.044062,602.6,-5.7,1624
2025-09-18T13:52:48.044062,603.4,-5.6,1624
2025-09-18T13:52:50.044062,605.7,-5.6,1625
2025-09-18T13:52:52.044062,605.6,-5.8,1625
2025-09-18T13:52:54.044062,604.9,-5.9,1625
2025-09-18T13:52:56.044062,606.9,-6.1,1627
2025-09-18T13:52:58.044062,607.0,-6.1,1629
2025-09-18T13:53:00.044062,605.2,-6.2,1629
2025-09-18T13:53:02.044062,604.3,-6.4,1631
2025-09-18T13:53:04.044062,601.9,-6.5,1631
2025-09-18T13:53:06.044062,600.4,-6.5,1631
2025-09-18T13:53:08.044062,598.3,-6.6,1631
2025-09-18T13:53:10.044062,598.7,-6.6,1635
2025-09-18T13:53:12.044062,599.0,-6.6,1638
2025-09-18T13:53:14.044062,599.2,-6.3,1640
2025-09-18T13:53:16.044062,599.3,-6.2,1640
2025-09-18T13:53:18.044062,599.8,-6.2,1641
2025-09-18T13:53:20.044062,599.8,-5.8,1642
2025-09-18T13:53:22.044062,599.7,-5.9,1643
2025-09-18T13:53:24.044062,601.2,-5.9,1644
2025-09-18T13:53:26.044062,599.6,-5.8,1645
2025-09-18T13:53:28.044062,600.0,-5.8,1646
2025-09-18T13:53:30.044062,599.2,-5.7,1647
2025-09-18T13:53:32.044062,599.3,-5.8,1649
2025-09-18T13:53:34.044062,600.9,-5.9,1650
2025-09-18T13:53:36.044062,600.0,-6.2,1651
2025-09-18T13:53:38.044062,601.0,-6.2,1651
2025-09-18T13:53:40.044062,600.9,-6.4,1651
2025-09-18T13:53:42.044062,599.5,-6.5,1654
2025-09-18T13:53:44.044062,600.2,-6.5,1654
2025-09-18T13:53:46.044062,600.8,-6.9,1655
2025-09-18T13:53:48.044062,600.5,-6.9,1655
2025-09-18T13:53:50.044062,599.9,-6.9,1655
2025-09-18T13:53:52.044062,600.9,-7.0,1655
2025-09-18T13:53:54.044062,601.1,-7.0,1656
2025-09-18T13:53:56.044062,600.3,-7.3,1657
2025-09-18T13:53:58.044062,599.7,-7.3,1658
2025-09-18T13:54:00.044062,599.9,-7.2,1659
2025-09-18T13:54:02.044062,599.3,-7.4,1659
2025-09-18T13:54:04.044062,600.0,-7.4,1662
2025-09-18T13:54:06.044062,597.4,-7.5,1662
2025-09-18T13:54:08.044062,597.2,-7.3,1663
2025-09-18T13:54:10.044062,599.0,-7.3,1664
2025-09-18T13:54:12.044062,598.6,-7.1,1665
2025-09-18T13:54:14.044062,597.8,-7.4,1665
2025-09-18T13:54:16.044062,599.4,-7.1,1665
2025-09-18T13:54:18.044062,599.8,-7.2,1665
2025-09-18T13:54:20.044062,599.8,-7.6,1666
2025-09-18T13:54:22.044062,599.5,-7.5,1667
2025-09-18T13:54:24.044062,599.8,-7.5,1667
2025-09-18T13:54:26.044062,599.8,-7.4,1667
2025-09-18T13:54:28.044062,598.5,-7.4,1667
2025-09-18T13:54:30.044062,598.4,-7.5,1668
2025-09-18T13:54:32.044062,597.4,-7.4,1670
2025-09-18T13:54:34.044062,598.9,-7.4,1671
2025-09-18T13:54:36.044062,598.5,-7.5,1673
2025-09-18T13:54:38.044062,598.8,-7.1,1673
2025-09-18T13:54:40.044062,599.4,-7.0,1673
2025-09-18T13:54:42.044062,599.0,-6.9,1674
2025-09-18T13:54:44.044062,598.6,-6.8,1675
2025-09-18T13:54:46.044062,596.1,-6.8,1676
2025-09-18T13:54:48.044062,596.5,-6.7,1677
2025-09-18T13:54:50.044062,595.8,-6.8,1678
2025-09-18T13:54:52.044062,597.6,-6.8,1679
2025-09-18T13:54:54.044062,598.6,-6.9,1680
2025-09-18T13:54:56.044062,598.9,-7.1,1681
2025-09-18T13:54:58.044062,599.4,-6.9,1681
2025-09-18T13:55:00.044062,598.7,-6.8,1681
2025-09-18T13:55:02.044062,597.3,-6.8,1682
2025-09-18T13:55:04.044062,598.6,-6.8,1683
2025-09-18T13:55:06.044062,598.0,-6.5,1683
2025-09-18T13:55:08.044062,598.2,-6.6,1683
2025-09-18T13:55:10.044062,599.5,-6.6,1684
2025-09-18T13:55:12.044062,598.8,-6.8,1684
2025-09-18T13:55:14.044062,599.5,-7.0,1684
2025-09-18T13:55:16.044062,602.3,-6.8,1684
2025-09-18T13:55:18.044062,600.3,-6.4,1684
2025-09-18T13:55:20.044062,599.6,-6.4,1684
2025-09-18T13:55:22.044062,598.3,-6.4,1685
2025-09-18T13:55:24.044062,599.6,-6.6,1685
2025-09-18T13:55:26.044062,600.0,-6.7,1686
2025-09-18T13:55:28.044062,600.6,-6.8,1686
2025-09-18T13:55:30.044062,600.2,-6.7,1687
2025-09-18T13:55:32.044062,599.0,-6.7,1687
2025-09-18T13:55:34.044062,597.9,-6.7,1687
2025-09-18T13:55:36.044062,598.0,-6.9,1687
2025-09-18T13:55:38.044062,598.1,-6.6,1688
2025-09-18T13:55:40.044062,599.3,-6.6,1688
2025-09-18T13:55:42.044062,599.1,-6.5,1689
2025-09-18T13:55:44.044062,599.0,-6.4,1691
2025-09-18T13:55:46.044062,598.9,-6.4,1694
2025-09-18T13:55:48.044062,600.7,-6.5,1694
2025-09-18T13:55:50.044062,598.2,-6.6,1695
2025-09-18T13:55:52.044062,597.6,-6.4,1695
2025-09-18T13:55:54.044062,595.5,-6.4,1697
2025-09-18T13:55:56.044062,595.9,-6.9,1698
2025-09-18T13:55:58.044062,593.4,-7.1,1698
2025-09-18T13:56:00.044062,592.1,-7.2,1698
2025-09-18T13:56:02.044062,594.4,-7.2,1699
2025-09-18T13:56:04.044062,596.0,-7.2,1700
2025-09-18T13:56:06.044062,597.8,-7.2,1700
2025-09-18T13:56:08.044062,597.1,-7.4,1701
2025-09-18T13:56:10.044062,596.4,-7.2,1702
2025-09-18T13:56:12.044062,597.0,-7.1,1702
2025-09-18T13:56:14.044062,598.3,-7.2,1703
2025-09-18T13:56:16.044062,597.8,-7.0,1703
2025-09-18T13:56:18.044062,599.1,-6.9,1704
2025-09-18T13:56:20.044062,598.8,-7.0,1704
2025-09-18T13:56:22.044062,600.5,-7.2,1705
2025-09-18T13:56:24.044062,600.8,-7.1,1706
2025-09-18T13:56:26.044062,599.6,-6.7,1707
2025-09-18T13:56:28.044062,599.8,-6.6,1707
2025-09-18T13:56:30.044062,599.9,-6.8,1707
2025-09-18T13:56:32.044062,598.6,-6.8,1707
2025-09-18T13:56:34.044062,599.4,-6.9,1707
2025-09-18T13:56:36.044062,598.8,-6.9,1707
2025-09-18T13:56:38.044062,600.8,-6.9,1707
2025-09-18T13:56:40.044062,601.1,-6.9,1708
2025-09-18T13:56:42.044062,601.6,-6.9,1708
2025-09-18T13:56:44.044062,599.5,-6.9,1708
2025-09-18T13:56:46.044062,599.3,-7.0,1708
2025-09-18T13:56:48.044062,597.0,-6.9,1711
2025-09-18T13:56:50.044062,596.9,-6.7,1711
2025-09-18T13:56:52.044062,595.8,-6.7,1711
2025-09-18T13:56:54.044062,593.7,-7.1,1712
2025-09-18T13:56:56.044062,593.0,-6.9,1714
2025-09-18T13:56:58.044062,591.1,-6.7,1716
2025-09-18T13:57:00.044062,592.7,-6.8,1716
2025-09-18T13:57:02.044062,594.8,-7.0,1716
2025-09-18T13:57:04.044062,594.1,-7.0,1717
2025-09-18T13:57:06.044062,594.9,-7.2,1717
2025-09-18T13:57:08.044062,596.5,-7.3,1719
2025-09-18T13:57:10.044062,594.7,-7.2,1720
2025-09-18T13:57:12.044062,593.4,-7.1,1721
2025-09-18T13:57:14.044062,592.5,-7.2,1721
2025-09-18T13:57:16.044062,593.9,-7.2,1721
2025-09-18T13:57:18.044062,592.8,-7.1,1721
2025-09-18T13:57:20.044062,592.4,-7.1,1721
2025-09-18T13:57:22.044062,592.2,-6.8,1723
2025-09-18T13:57:24.044062,592.4,-6.7,1723
2025-09-18T13:57:26.044062,593.7,-6.7,1723
2025-09-18T13:57:28.044062,595.4,-6.6,1723
2025-09-18T13:57:30.044062,592.9,-6.7,1725
2025-09-18T13:57:32.044062,592.9,-6.5,1725
2025-09-18T13:57:34.044062,591.5,-6.4,1725
2025-09-18T13:57:36.044062,591.1,-6.4,1725
2025-09-18T13:57:38.044062,589.8,-6.4,1726
2025-09-18T13:57:40.044062,589.4,-6.4,1726
2025-09-18T13:57:42.044062,589.3,-6.4,1726
2025-09-18T13:57:44.044062,588.9,-6.1,1726
2025-09-18T13:57:46.044062,588.4,-6.2,1726
2025-09-18T13:57:48.044062,586.4,-6.0,1727
2025-09-18T13:57:50.044062,588.2,-6.3,1727
2025-09-18T13:57:52.044062,590.5,-6.2,1727
2025-09-18T13:57:54.044062,591.8,-6.1,1727
2025-09-18T13:57:56.044062,593.9,-6.4,1729
2025-09-18T13:57:58.044062,594.5,-6.2,1729
2025-09-18T13:58:00.044062,596.2,-6.0,1729
2025-09-18T13:58:02.044062,594.7,-5.9,1730
2025-09-18T13:58:04.044062,594.2,-5.8,1732
2025-09-18T13:58:06.044062,593.8,-5.7,1732
2025-09-18T13:58:08.044062,594.7,-5.8,1734
2025-09-18T13:58:10.044062,595.9,-5.7,1734
2025-09-18T13:58:12.044062,596.8,-5.6,1734
2025-09-18T13:58:14.044062,599.3,-5.6,1735
2025-09-18T13:58:16.044062,598.4,-5.9,1735
2025-09-18T13:58:18.044062,596.2,-5.9,1735
2025-09-18T13:58:20.044062,596.6,-6.1,1735
2025-09-18T13:58:22.044062,596.9,-6.2,1737
2025-09-18T13:58:24.044062,597.2,-6.4,1737
2025-09-18T13:58:26.044062,597.8,-6.5,1737
2025-09-18T13:58:28.044062,596.9,-6.3,1737
2025-09-18T13:58:30.044062,597.3,-6.3,1737
2025-09-18T13:58:32.044062,596.4,-6.4,1739
2025-09-18T13:58:34.044062,598.9,-6.3,1739
2025-09-18T13:58:36.044062,598.9,-6.5,1741
2025-09-18T13:58:38.044062,600.2,-6.5,1741
2025-09-18T13:58:40.044062,601.6,-6.5,1741
2025-09-18T13:58:42.044062,602.8,-6.5,1743
2025-09-18T13:58:44.044062,604.0,-6.6,1743
2025-09-18T13:58:46.044062,604.9,-6.5,1743
2025-09-18T13:58:48.044062,602.3,-6.6,1743
2025-09-18T13:58:50.044062,600.4,-6.3,1743
2025-09-18T13:58:52.044062,601.0,-6.3,1744
2025-09-18T13:58:54.044062,601.0,-6.4,1745
2025-09-18T13:58:56.044062,601.6,-6.5,1747
2025-09-18T13:58:58.044062,604.3,-6.6,1747
2025-09-18T13:59:00.044062,602.6,-6.5,1747
2025-09-18T13:59:02.044062,600.7,-6.3,1747
2025-09-18T13:59:04.044062,597.6,-6.4,1747
2025-09-18T13:59:06.044062,599.7,-6.7,1749
2025-09-18T13:59:08.044062,600.3,-6.6,1749
2025-09-18T13:59:10.044062,600.5,-6.6,1750
2025-09-18T13:59:12.044062,600.5,-6.5,1750
2025-09-18T13:59:14.044062,599.8,-6.5,1752
2025-09-18T13:59:16.044062,600.2,-6.5,1752
2025-09-18T13:59:18.044062,600.8,-6.3,1753
2025-09-18T13:59:20.044062,600.5,-6.3,1754
2025-09-18T13:59:22.044062,600.5,-6.2,1756
2025-09-18T13:59:24.044062,602.0,-6.2,1756
2025-09-18T13:59:26.044062,601.0,-6.2,1756
2025-09-18T13:59:28.044062,602.0,-6.1,1757
2025-09-18T13:59:30.044062,604.6,-6.1,1757
2025-09-18T13:59:32.044062,605.3,-5.9,1757
2025-09-18T13:59:34.044062,606.1,-6.0,1757
2025-09-18T13:59:36.044062,606.0,-6.0,1757
2025-09-18T13:59:38.044062,607.8,-5.8,1757
2025-09-18T13:59:40.044062,609.0,-5.7,1758
2025-09-18T13:59:42.044062,608.6,-5.6,1760
2025-09-18T13:59:44.044062,607.7,-5.8,1761
2025-09-18T13:59:46.044062,607.0,-5.6,1762
2025-09-18T13:59:48.044062,608.4,-5.7,1763
2025-09-18T13:59:50.044062,608.7,-5.7,1764
2025-09-18T13:59:52.044062,607.6,-5.6,1764
2025-09-18T13:59:54.044062,608.0,-5.4,1764
2025-09-18T13:59:56.044062,609.3,-5.2,1764
2025-09-18T13:59:58.044062,606.6,-5.3,1765
2025-09-18T14:00:00.044062,607.0,-5.3,1766
2025-09-18T14:00:02.044062,606.5,-5.1,1768
2025-09-18T14:00:04.044062,605.7,-5.2,1768
2025-09-18T14:00:06.044062,605.6,-5.1,1769
2025-09-18T14:00:08.044062,605.1,-5.5,1769
2025-09-18T14:00:10.044062,606.2,-5.8,1770
2025-09-18T14:00:12.044062,606.1,-6.0,1770
2025-09-18T14:00:14.044062,606.7,-5.7,1771
2025-09-18T14:00:16.044062,607.7,-5.8,1773
2025-09-18T14:00:18.044062,608.4,-5.6,1773
2025-09-18T14:00:20.044062,608.6,-5.6,1774
2025-09-18T14:00:22.044062,607.1,-5.5,1775
2025-09-18T14:00:24.044062,607.5,-5.5,1775
2025-09-18T14:00:26.044062,607.5,-5.2,1776
2025-09-18T14:00:28.044062,608.9,-5.3,1776
2025-09-18T14:00:30.044062,609.0,-5.2,1778
2025-09-18T14:00:32.044062,608.3,-5.0,1778
2025-09-18T14:00:34.044062,609.4,-5.1,1779
2025-09-18T14:00:36.044062,608.7,-5.5,1779
2025-09-18T14:00:38.044062,608.8,-5.3,1781
2025-09-18T14:00:40.044062,607.8,-5.3,1782
2025-09-18T14:00:42.044062,608.3,-5.3,1783
2025-09-18T14:00:44.044062,606.5,-5.1,1783
2025-09-18T14:00:46.044062,607.5,-4.9,1784
2025-09-18T14:00:48.044062,605.1,-5.0,1784
2025-09-18T14:00:50.044062,606.5,-5.0,1787
2025-09-18T14:00:52.044062,607.3,-5.1,1787
2025-09-18T14:00:54.044062,607.4,-5.4,1787
2025-09-18T14:00:56.044062,608.6,-5.4,1788
2025-09-18T14:00:58.044062,609.0,-5.6,1789
2025-09-18T14:01:00.044062,607.4,-5.6,1789
2025-09-18T14:01:02.044062,606.3,-5.7,1789
2025-09-18T14:01:04.044062,606.4,-5.8,1790
2025-09-18T14:01:06.044062,606.0,-5.9,1792
2025-09-18T14:01:08.044062,606.2,-5.9,1793
2025-09-18T14:01:10.044062,607.0,-6.0,1794
2025-09-18T14:01:12.044062,609.0,-5.9,1794
2025-09-18T14:01:14.044062,608.5,-5.8,1796
2025-09-18T14:01:16.044062,609.9,-5.8,1797
2025-09-18T14:01:18.044062,611.1,-6.1,1798
2025-09-18T14:01:20.044062,609.6,-6.4,1799
2025-09-18T14:01:22.044062,609.7,-6.5,1801
2025-09-18T14:01:24.044062,610.8,-6.5,1801
2025-09-18T14:01:26.044062,610.2,-6.4,1801
2025-09-18T14:01:28.044062,611.1,-6.6,1802
2025-09-18T14:01:30.044062,611.4,-6.6,1802
2025-09-18T14:01:32.044062,610.6,-6.6,1802
2025-09-18T14:01:34.044062,611.7,-6.5,1802
2025-09-18T14:01:36.044062,611.0,-6.5,1803
2025-09-18T14:01:38.044062,610.4,-6.4,1804
2025-09-18T14:01:40.044062,611.2,-6.3,1804
2025-09-18T14:01:42.044062,611.6,-6.3,1805
2025-09-18T14:01:44.044062,611.3,-6.4,1807
2025-09-18T14:01:46.044062,609.0,-6.4,1807
2025-09-18T14:01:48.044062,606.7,-6.6,1808
2025-09-18T14:01:50.044062,608.3,-6.7,1808
2025-09-18T14:01:52.044062,610.5,-6.7,1808
2025-09-18T14:01:54.044062,611.4,-6.6,1808
2025-09-18T14:01:56.044062,608.6,-6.6,1809
2025-09-18T14:01:58.044062,606.4,-6.8,1811
2025-09-18T14:02:00.044062,607.1,-6.7,1811
2025-09-18T14:02:02.044062,607.0,-6.7,1811
2025-09-18T14:02:04.044062,608.0,-6.8,1812
2025-09-18T14:02:06.044062,607.6,-6.9,1812
2025-09-18T14:02:08.044062,607.3,-6.9,1813
2025-09-18T14:02:10.044062,606.4,-7.1,1813
2025-09-18T14:02:12.044062,607.2,-7.1,1813
2025-09-18T14:02:14.044062,605.9,-6.9,1814
2025-09-18T14:02:16.044062,604.9,-7.1,1816
2025-09-18T14:02:18.044062,605.6,-7.2,1816
2025-09-18T14:02:20.044062,606.7,-7.3,1816
2025-09-18T14:02:22.044062,604.5,-7.3,1816
2025-09-18T14:02:24.044062,603.3,-7.3,1818
2025-09-18T14:02:26.044062,605.2,-7.2,1819
2025-09-18T14:02:28.044062,605.5,-7.1,1819
2025-09-18T14:02:30.044062,604.4,-7.3,1819
2025-09-18T14:02:32.044062,604.6,-7.3,1819
2025-09-18T14:02:34.044062,604.9,-7.4,1820
2025-09-18T14:02:36.044062,605.8,-7.3,1820
2025-09-18T14:02:38.044062,605.9,-7.4,1821
2025-09-18T14:02:40.044062,604.4,-7.5,1821
2025-09-18T14:02:42.044062,604.1,-7.4,1822
2025-09-18T14:02:44.044062,604.1,-7.5,1824
2025-09-18T14:02:46.044062,603.2,-7.5,1826
2025-09-18T14:02:48.044062,603.0,-7.5,1826
2025-09-18T14:02:50.044062,604.1,-7.5,1826
2025-09-18T14:02:52.044062,604.1,-7.6,1826
2025-09-18T14:02:54.044062,603.1,-7.5,1826
2025-09-18T14:02:56.044062,604.0,-7.5,1826
2025-09-18T14:02:58.044062,604.4,-7.3,1826
2025-09-18T14:03:00.044062,605.2,-7.3,1826
2025-09-18T14:03:02.044062,603.9,-7.4,1826
2025-09-18T14:03:04.044062,603.5,-7.4,1826
2025-09-18T14:03:06.044062,602.7,-7.5,1828
2025-09-18T14:03:08.044062,602.3,-7.3,1829
2025-09-18T14:03:10.044062,602.7,-7.3,1829
2025-09-18T14:03:12.044062,602.4,-7.3,1829
2025-09-18T14:03:14.044062,601.9,-7.2,1829
2025-09-18T14:03:16.044062,602.8,-7.2,1829
2025-09-18T14:03:18.044062,602.7,-7.3,1829
2025-09-18T14:03:20.044062,602.5,-7.1,1830
2025-09-18T14:03:22.044062,602.9,-7.4,1831
2025-09-18T14:03:24.044062,602.5,-7.5,1831
2025-09-18T14:03:26.044062,603.2,-7.4,1831
2025-09-18T14:03:28.044062,603.3,-7.5,1832
2025-09-18T14:03:30.044062,601.9,-7.3,1832
2025-09-18T14:03:32.044062,603.6,-7.4,1832
2025-09-18T14:03:34.044062,603.7,-7.3,1833
2025-09-18T14:03:36.044062,603.2,-7.2,1835
2025-09-18T14:03:38.044062,603.7,-6.9,1836
2025-09-18T14:03:40.044062,603.9,-6.6,1836
2025-09-18T14:03:42.044062,604.0,-6.6,1836
2025-09-18T14:03:44.044062,606.1,-6.5,1837
2025-09-18T14:03:46.044062,605.9,-6.7,1837
2025-09-18T14:03:48.044062,605.3,-6.7,1837
2025-09-18T14:03:50.044062,605.7,-6.7,1839
2025-09-18T14:03:52.044062,604.9,-6.7,1840
2025-09-18T14:03:54.044062,606.1,-6.6,1841
2025-09-18T14:03:56.044062,606.6,-6.6,1842
2025-09-18T14:03:58.044062,608.0,-6.7,1842
2025-09-18T14:04:00.044062,609.7,-6.9,1842
2025-09-18T14:04:02.044062,611.5,-6.8,1842
2025-09-18T14:04:04.044062,613.1,-6.7,1843
2025-09-18T14:04:06.044062,613.0,-6.8,1843
2025-09-18T14:04:08.044062,612.9,-6.8,1843
2025-09-18T14:04:10.044062,612.7,-6.8,1846
2025-09-18T14:04:12.044062,612.4,-6.8,1846
2025-09-18T14:04:14.044062,610.5,-6.8,1849
2025-09-18T14:04:16.044062,610.9,-6.6,1849
2025-09-18T14:04:18.044062,612.9,-6.5,1851
2025-09-18T14:04:20.044062,612.1,-6.9,1852
2025-09-18T14:04:22.044062,611.7,-6.9,1852
2025-09-18T14:04:24.044062,613.4,-6.9,1852
2025-09-18T14:04:26.044062,611.8,-7.0,1856
2025-09-18T14:04:28.044062,610.6,-7.1,1857
2025-09-18T14:04:30.044062,610.7,-7.4,1858
2025-09-18T14:04:32.044062,610.6,-7.3,1860
2025-09-18T14:04:34.044062,610.4,-7.5,1862
2025-09-18T14:04:36.044062,608.8,-7.5,1863
2025-09-18T14:04:38.044062,609.0,-7.6,1863
2025-09-18T14:04:40.044062,611.4,-7.3,1864
2025-09-18T14:04:42.044062,610.9,-7.3,1864
2025-09-18T14:04:44.044062,613.6,-7.2,1864
2025-09-18T14:04:46.044062,615.1,-7.2,1865
2025-09-18T14:04:48.044062,614.5,-7.2,1868
2025-09-18T14:04:50.044062,612.8,-6.9,1868
2025-09-18T14:04:52.044062,610.7,-7.0,1869
2025-09-18T14:04:54.044062,611.0,-6.9,1870
2025-09-18T14:04:56.044062,611.3,-6.8,1870
2025-09-18T14:04:58.044062,611.0,-6.8,1872
2025-09-18T14:05:00.044062,610.8,-6.7,1872
